Sample_ID,Year_Month_Code,Project_ID,CDFW_Vessel_Number,PacFIN_Species_Code,Sample_Number,Port,Capture_Date,Vessel,Fork_Length_mm,Sex,Maturity,Otoliths_Retained,Fin_Clip_Retained,Comments
202306-1012--VRML-310,202306,1012,,VRML,310,Shelter Cove,6/13/2023,Sea Hawk,387,F,1,No,Yes,Dave & Neosha assigned sample # 159
202306-1012--VRML-311,202306,1012,,VRML,311,Shelter Cove,6/13/2023,Sea Hawk,397,F,1,No,Yes,Dave & Neosha assigned sample # 160
202306-1012--VRML-312,202306,1012,,VRML,312,Shelter Cove,6/13/2023,Sea Hawk,439,F,1,No,Yes,Dave & Neosha assigned sample # 161
202306-1012--VRML-313,202306,1012,,VRML,313,Shelter Cove,6/13/2023,Sea Hawk,396,M,1,No,Yes,"ripe & running testes, Dave & Neosha assigned sample # 162"
202306-1012--VRML-314,202306,1012,,VRML,314,Shelter Cove,6/13/2023,Sea Hawk,412,M,1,No,Yes,"ripe & running testes, Dave & Neosha assigned sample # 163"
202306-1012--VRML-315,202306,1012,,VRML,315,Shelter Cove,6/13/2023,Sea Hawk,514,M,1,No,Yes,"ripe & running testes, Dave & Neosha assigned sample # 164"
202306-1012--VRML-316,202306,1012,,VRML,316,Shelter Cove,6/13/2023,Sea Hawk,494,M,1,No,Yes,"ripe & running testes, Dave & Neosha assigned sample # 165"
202306-1012-29746-CNRY-317,202306,1012,29746,CNRY,317,Emeryville,6/30/2023,Sea Wolf,385,M,1,No,Yes,"ripe testes, Dave & Neosha assigned sample # 166"
202306-1012-28054-BLUR-318,202306,1012,28054,BLUR,318,Oxnard,6/4/2023,Mirage,271,F,1,No,Yes,Dave & Neosha assigned sample # 167
202306-1012-28054-BLUR-319,202306,1012,28054,BLUR,319,Oxnard,6/4/2023,Mirage,344,F,1,No,Yes,Dave & Neosha assigned sample # 168
202306-1012-28054-BLUR-320,202306,1012,28054,BLUR,320,Oxnard,6/4/2023,Mirage,335,F,1,No,Yes,Dave & Neosha assigned sample # 169
202306-1012-28054-BLUR-321,202306,1012,28054,BLUR,321,Oxnard,6/4/2023,Mirage,379,F,1,No,Yes,Dave & Neosha assigned sample # 170
202306-1012-28054-BLUR-322,202306,1012,28054,BLUR,322,Oxnard,6/4/2023,Mirage,249,F,1,No,Yes,Dave & Neosha assigned sample # 171
202306-1012-28054-BLUR-323,202306,1012,28054,BLUR,323,Oxnard,6/4/2023,Mirage,280,F,1,No,Yes,Dave & Neosha assigned sample # 172
202306-1012-28054-BLUR-324,202306,1012,28054,BLUR,324,Oxnard,6/4/2023,Mirage,288,F,1,No,Yes,Dave & Neosha assigned sample # 173
202306-1012-28054-BLUR-325,202306,1012,28054,BLUR,325,Oxnard,6/4/2023,Mirage,258,M,1,No,Yes,Dave & Neosha assigned sample # 174
202306-1012-28054-BLUR-326,202306,1012,28054,BLUR,326,Oxnard,6/4/2023,Mirage,330,F,1,No,Yes,Dave & Neosha assigned sample # 175
202306-1012-28054-BLUR-327,202306,1012,28054,BLUR,327,Oxnard,6/4/2023,Mirage,337,F,1,No,Yes,Dave & Neosha assigned sample # 176
202306-1012-28054-BLUR-328,202306,1012,28054,BLUR,328,Oxnard,6/4/2023,Mirage,293,F,1,No,Yes,Dave & Neosha assigned sample # 177
202306-1012-28054-BLUR-329,202306,1012,28054,BLUR,329,Oxnard,6/4/2023,Mirage,289,F,1,No,Yes,Dave & Neosha assigned sample # 178
202306-1012-28054-BLUR-330,202306,1012,28054,BLUR,330,Oxnard,6/4/2023,Mirage,338,F,1,No,Yes,Dave & Neosha assigned sample # 179
202306-1012-28054-COPP-331,202306,1012,28054,COPP,331,Oxnard,6/4/2023,Mirage,365,M,1,No,Yes,Dave & Neosha assigned sample # 180
202306-1012-28054-COPP-332,202306,1012,28054,COPP,332,Oxnard,6/4/2023,Mirage,306,M,0,No,Yes,Dave & Neosha assigned sample # 181
202306-1012-28054-COPP-333,202306,1012,28054,COPP,333,Oxnard,6/4/2023,Mirage,374,F,1,No,Yes,Dave & Neosha assigned sample # 182
202306-1012-28054-COPP-334,202306,1012,28054,COPP,334,Oxnard,6/4/2023,Mirage,375,F,1,No,Yes,Dave & Neosha assigned sample # 183
202306-1012-28054-COPP-335,202306,1012,28054,COPP,335,Oxnard,6/4/2023,Mirage,357,M,1,No,Yes,Dave & Neosha assigned sample # 184
202306-1012-28054-COPP-336,202306,1012,28054,COPP,336,Oxnard,6/4/2023,Mirage,395,U,,No,Yes,"no gonads, Dave & Neosha assigned sample # 185"
202306-1012-28054-COPP-337,202306,1012,28054,COPP,337,Oxnard,6/4/2023,Mirage,375,F,1,No,Yes,Dave & Neosha assigned sample # 186
202306-1012-28054-COPP-338,202306,1012,28054,COPP,338,Oxnard,6/4/2023,Mirage,320,M,1,No,Yes,Dave & Neosha assigned sample # 187
202306-1012-28054-COPP-339,202306,1012,28054,COPP,339,Oxnard,6/4/2023,Mirage,408,M,1,No,Yes,Dave & Neosha assigned sample # 188
202306-1012-28054-COPP-340,202306,1012,28054,COPP,340,Oxnard,6/4/2023,Mirage,434,M,1,No,Yes,Dave & Neosha assigned sample # 189
202306-1012-28054-COPP-341,202306,1012,28054,COPP,341,Oxnard,6/4/2023,Mirage,349,M,1,No,Yes,Dave & Neosha assigned sample # 190
202306-1012-28054-COPP-342,202306,1012,28054,COPP,342,Oxnard,6/4/2023,Mirage,380,M,1,No,Yes,Dave & Neosha assigned sample # 191
202306-1012-28054-COPP-343,202306,1012,28054,COPP,343,Oxnard,6/16/2023,Mirage,256,M,0,No,Yes,Dave & Neosha assigned sample # 192
202306-1012-28054-COPP-344,202306,1012,28054,COPP,344,Oxnard,6/16/2023,Mirage,279,M,0,No,Yes,Dave & Neosha assigned sample # 193
202306-1012-28054-COPP-345,202306,1012,28054,COPP,345,Oxnard,6/16/2023,Mirage,385,F,1,No,Yes,Dave & Neosha assigned sample # 194
202306-1012-28054-COPP-346,202306,1012,28054,COPP,346,Oxnard,6/16/2023,Mirage,375,F,1,No,Yes,Dave & Neosha assigned sample # 195
202306-1012-28054-COPP-347,202306,1012,28054,COPP,347,Oxnard,6/16/2023,Mirage,352,M,1,No,Yes,Dave & Neosha assigned sample # 196
202306-1012-28054-COPP-348,202306,1012,28054,COPP,348,Oxnard,6/16/2023,Mirage,365,M,1,No,Yes,Dave & Neosha assigned sample # 197
202306-1012-28054-COPP-349,202306,1012,28054,COPP,349,Oxnard,6/16/2023,Mirage,418,F,1,No,Yes,Dave & Neosha assigned sample # 198
202306-1012-28054-COPP-350,202306,1012,28054,COPP,350,Oxnard,6/16/2023,Mirage,349,F,1,No,Yes,Dave & Neosha assigned sample # 199
202306-1012-28054-COPP-351,202306,1012,28054,COPP,351,Oxnard,6/16/2023,Mirage,362,F,1,No,Yes,Dave & Neosha assigned sample # 200
202306-1012-28054-COPP-352,202306,1012,28054,COPP,352,Oxnard,6/16/2023,Mirage,379,F,1,No,Yes,Dave & Neosha assigned sample # 201
202306-1012-28054-COPP-353,202306,1012,28054,COPP,353,Oxnard,6/16/2023,Mirage,393,M,1,No,Yes,Dave & Neosha assigned sample # 202
202306-1012-28054-COPP-354,202306,1012,28054,COPP,354,Oxnard,6/16/2023,Mirage,303,F,0,No,Yes,Dave & Neosha assigned sample # 203
202306-1012-28054-COPP-355,202306,1012,28054,COPP,355,Oxnard,6/16/2023,Mirage,227,F,0,No,Yes,Dave & Neosha assigned sample # 204
202306-1012-28054-OLVE-356,202306,1012,28054,OLVE,356,Oxnard,6/16/2023,Mirage,279,M,0,No,Yes,Dave & Neosha assigned sample # 205
202306-1012-28054-OLVE-357,202306,1012,28054,OLVE,357,Oxnard,6/16/2023,Mirage,419,F,1,No,Yes,Dave & Neosha assigned sample # 206
202306-1012-28054-OLVE-358,202306,1012,28054,OLVE,358,Oxnard,6/16/2023,Mirage,321,M,0,No,Yes,Dave & Neosha assigned sample # 207
202306-1012-28054-OLVE-359,202306,1012,28054,OLVE,359,Oxnard,6/16/2023,Mirage,320,F,1,No,Yes,Dave & Neosha assigned sample # 208
202306-1012-28054-OLVE-360,202306,1012,28054,OLVE,360,Oxnard,6/16/2023,Mirage,370,F,1,No,Yes,Dave & Neosha assigned sample # 209
202306-1012-28054-OLVE-361,202306,1012,28054,OLVE,361,Oxnard,6/16/2023,Mirage,419,F,1,No,Yes,Dave & Neosha assigned sample # 210
202306-1012-28054-OLVE-362,202306,1012,28054,OLVE,362,Oxnard,6/16/2023,Mirage,319,M,0,No,Yes,Dave & Neosha assigned sample # 211
202306-1012-28054-OLVE-363,202306,1012,28054,OLVE,363,Oxnard,6/16/2023,Mirage,337,F,1,No,Yes,Dave & Neosha assigned sample # 212
202306-1012-28054-OLVE-364,202306,1012,28054,OLVE,364,Oxnard,6/16/2023,Mirage,355,F,1,No,Yes,Dave & Neosha assigned sample # 213
202306-1012-28054-OLVE-365,202306,1012,28054,OLVE,365,Oxnard,6/16/2023,Mirage,337,M,1,No,Yes,Dave & Neosha assigned sample # 214
202306-1012-28054-OLVE-366,202306,1012,28054,OLVE,366,Oxnard,6/16/2023,Mirage,428,F,1,No,Yes,Dave & Neosha assigned sample # 215
202306-1012-28054-OLVE-367,202306,1012,28054,OLVE,367,Oxnard,6/16/2023,Mirage,305,M,0,No,Yes,Dave & Neosha assigned sample # 216
202306-1012-28054-OLVE-368,202306,1012,28054,OLVE,368,Oxnard,6/16/2023,Mirage,286,F,0,No,Yes,Dave & Neosha assigned sample # 217
202306-1012--YTRK-369,202306,1012,,YTRK,369,Half Moon Bay,6/16/2023,Queen of Hearts,265,M,0,No,Yes,Dave & Neosha assigned sample # 218
202306-1012--YTRK-370,202306,1012,,YTRK,370,Half Moon Bay,6/16/2023,Queen of Hearts,499,F,1,No,Yes,"resting transitioning, Dave & Neosha assigned sample # 219"
202306-1012--YTRK-371,202306,1012,,YTRK,371,Half Moon Bay,6/16/2023,Queen of Hearts,331,M,0,No,Yes,Dave & Neosha assigned sample # 220
202306-1012--YTRK-372,202306,1012,,YTRK,372,Half Moon Bay,6/16/2023,Queen of Hearts,401,U,,No,Yes,"no gonads, Dave & Neosha assigned sample # 221"
202306-1012--YTRK-373,202306,1012,,YTRK,373,Half Moon Bay,6/16/2023,Queen of Hearts,412,M,1,No,Yes,Dave & Neosha assigned sample # 222
202306-1012--YTRK-374,202306,1012,,YTRK,374,Half Moon Bay,6/16/2023,Queen of Hearts,405,F,1,No,Yes,Dave & Neosha assigned sample # 223
202306-1012--YTRK-375,202306,1012,,YTRK,375,Half Moon Bay,6/16/2023,Queen of Hearts,332,M,1,No,Yes,Dave & Neosha assigned sample # 224
202306-1012--YTRK-376,202306,1012,,YTRK,376,Half Moon Bay,6/16/2023,Queen of Hearts,425,F,1,No,Yes,Dave & Neosha assigned sample # 225
202306-1012--YTRK-377,202306,1012,,YTRK,377,Half Moon Bay,6/16/2023,Queen of Hearts,389,U,,No,Yes,"no gonads, Dave & Neosha assigned sample # 226"
202306-1012--YTRK-378,202306,1012,,YTRK,378,Half Moon Bay,6/16/2023,Queen of Hearts,374,M,1,No,Yes,Dave & Neosha assigned sample # 227
202306-1012--YTRK-379,202306,1012,,YTRK,379,Half Moon Bay,6/16/2023,Queen of Hearts,391,M,1,No,Yes,Dave & Neosha assigned sample # 228
202306-1012--YTRK-380,202306,1012,,YTRK,380,Half Moon Bay,6/16/2023,Queen of Hearts,415,U,,No,Yes,"no gonads, Dave & Neosha assigned sample # 229"
202306-1012--YTRK-381,202306,1012,,YTRK,381,Half Moon Bay,6/16/2023,Queen of Hearts,466,F,1,No,Yes,"resting transitioning, Dave & Neosha assigned sample # 230"
202306-1012--YTRK-382,202306,1012,,YTRK,382,Half Moon Bay,6/16/2023,Queen of Hearts,359,M,1,No,Yes,Dave & Neosha assigned sample # 231
202306-1012--GSPT-383,202306,1012,,GSPT,383,Half Moon Bay,6/16/2023,Queen of Hearts,305,M,0,No,Yes,Dave & Neosha assigned sample # 232
202306-1012--GSPT-384,202306,1012,,GSPT,384,Half Moon Bay,6/16/2023,Queen of Hearts,318,F,1,No,Yes,Dave & Neosha assigned sample # 233
202306-1012--GSPT-385,202306,1012,,GSPT,385,Half Moon Bay,6/16/2023,Queen of Hearts,308,U,,No,Yes,"no gonads, Dave & Neosha assigned sample # 234"
202306-1012--GSPT-386,202306,1012,,GSPT,386,Half Moon Bay,6/16/2023,Queen of Hearts,332,F,1,No,Yes,"resting transitioning, Dave & Neosha assigned sample # 235"
202306-1012--YTRK-387,202306,1012,,YTRK,387,Half Moon Bay,6/17/2023,Queen of Hearts,330,M,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 236"
202306-1012--YTRK-388,202306,1012,,YTRK,388,Half Moon Bay,6/17/2023,Queen of Hearts,360,M,1,No,Yes,"lengths rounded to every 5 mm?, ripe testes, Dave & Neosha assigned sample # 237"
202306-1012--YTRK-389,202306,1012,,YTRK,389,Half Moon Bay,6/17/2023,Queen of Hearts,390,M,1,No,Yes,"lengths rounded to every 5 mm?, ripe testes, Dave & Neosha assigned sample # 238"
202306-1012--YTRK-390,202306,1012,,YTRK,390,Half Moon Bay,6/17/2023,Queen of Hearts,390,M,1,No,Yes,"lengths rounded to every 5 mm?, ripe testes, Dave & Neosha assigned sample # 239"
202306-1012--YTRK-391,202306,1012,,YTRK,391,Half Moon Bay,6/17/2023,Queen of Hearts,310,M,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 240"
202306-1012--GSPT-392,202306,1012,,GSPT,392,Half Moon Bay,6/17/2023,Queen of Hearts,280,M,0,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 241"
202306-1012--GSPT-393,202306,1012,,GSPT,393,Half Moon Bay,6/17/2023,Queen of Hearts,340,M,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 242"
202306-1012--GSPT-394,202306,1012,,GSPT,394,Half Moon Bay,6/17/2023,Queen of Hearts,330,M,0,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 243"
202306-1012--GSPT-395,202306,1012,,GSPT,395,Half Moon Bay,6/25/2023,Queen of Hearts,330,U,,No,Yes,"lengths rounded to every 5 mm?, no gonads, Dave & Neosha assigned sample # 244"
202306-1012--GSPT-396,202306,1012,,GSPT,396,Half Moon Bay,6/25/2023,Queen of Hearts,355,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 245"
202306-1012--GSPT-397,202306,1012,,GSPT,397,Half Moon Bay,6/25/2023,Queen of Hearts,350,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 246"
202306-1012--GSPT-398,202306,1012,,GSPT,398,Half Moon Bay,6/25/2023,Queen of Hearts,330,M,,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 247"
202306-1012--GSPT-399,202306,1012,,GSPT,399,Half Moon Bay,6/26/2023,Queen of Hearts,330,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 248"
202306-1012--GSPT-400,202306,1012,,GSPT,400,Half Moon Bay,6/26/2023,Queen of Hearts,355,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 249"
202306-1012--GSPT-401,202306,1012,,GSPT,401,Half Moon Bay,6/26/2023,Queen of Hearts,365,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 250"
202306-1012--GSPT-402,202306,1012,,GSPT,402,Half Moon Bay,6/26/2023,Queen of Hearts,330,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 251"
202306-1012--GSPT-403,202306,1012,,GSPT,403,Half Moon Bay,6/26/2023,Queen of Hearts,330,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 252"
202306-1012--GSPT-404,202306,1012,,GSPT,404,Half Moon Bay,6/26/2023,Queen of Hearts,325,F,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 253"
202306-1012--GSPT-405,202306,1012,,GSPT,405,Half Moon Bay,6/26/2023,Queen of Hearts,290,U,,No,Yes,"lengths rounded to every 5 mm?, no gonads, Dave & Neosha assigned sample # 254"
202306-1012--GSPT-406,202306,1012,,GSPT,406,Half Moon Bay,6/26/2023,Queen of Hearts,310,F,1,No,Yes,"lengths rounded to every 5 mm?, resting transitioning, Dave & Neosha assigned sample # 255"
202306-1012--GSPT-407,202306,1012,,GSPT,407,Half Moon Bay,6/26/2023,Queen of Hearts,280,U,,No,Yes,"lengths rounded to every 5 mm?, no gonads, Dave & Neosha assigned sample # 256"
202306-1012--GSPT-408,202306,1012,,GSPT,408,Half Moon Bay,6/26/2023,Queen of Hearts,355,M,1,No,Yes,"lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 257"
202306-1012--GSPT-409,202306,1012,,GSPT,409,Half Moon Bay,6/26/2023,Queen of Hearts,295,M,0,No,Yes,Dave & Neosha assigned sample # 258
202306-1012-29746-STAR-410,202306,1012,29746,STAR,410,Emeryville,6/7/2023,Sea Wolf,295,M,1,No,Yes,Dave & Neosha assigned sample # 259
202306-1012-29746-STAR-411,202306,1012,29746,STAR,411,Emeryville,6/7/2023,Sea Wolf,256,F,0,No,Yes,Dave & Neosha assigned sample # 260
202306-1012-29746-STAR-412,202306,1012,29746,STAR,412,Emeryville,6/7/2023,Sea Wolf,268,F,0,No,Yes,Dave & Neosha assigned sample # 261
202306-1012-29746-STAR-413,202306,1012,29746,STAR,413,Emeryville,6/7/2023,Sea Wolf,253,M,0,No,Yes,Dave & Neosha assigned sample # 262
202306-1012-29746-STAR-414,202306,1012,29746,STAR,414,Emeryville,6/7/2023,Sea Wolf,233,M,0,No,Yes,Dave & Neosha assigned sample # 263
202306-1012-29746-STAR-415,202306,1012,29746,STAR,415,Emeryville,6/7/2023,Sea Wolf,271,F,0,No,Yes,Dave & Neosha assigned sample # 264
202306-1012-29746-GSPT-416,202306,1012,29746,GSPT,416,Emeryville,6/7/2023,Sea Wolf,295,F,0,No,Yes,Dave & Neosha assigned sample # 265
202306-1012-29746-GSPT-417,202306,1012,29746,GSPT,417,Emeryville,6/7/2023,Sea Wolf,256,M,0,No,Yes,Dave & Neosha assigned sample # 266
202306-1012-29746-GSPT-418,202306,1012,29746,GSPT,418,Emeryville,6/7/2023,Sea Wolf,235,F,0,No,Yes,Dave & Neosha assigned sample # 267
202306-1012-29746-YTRK-419,202306,1012,29746,YTRK,419,Emeryville,6/8/2023,Sea Wolf,352,M,1,No,Yes,Dave & Neosha assigned sample # 268
202306-1012-29746-YTRK-420,202306,1012,29746,YTRK,420,Emeryville,6/8/2023,Sea Wolf,397,F,1,No,Yes,Dave & Neosha assigned sample # 269
202306-1012-29746-YTRK-421,202306,1012,29746,YTRK,421,Emeryville,6/8/2023,Sea Wolf,359,M,1,No,Yes,Dave & Neosha assigned sample # 270
202306-1012-29746-YTRK-422,202306,1012,29746,YTRK,422,Emeryville,6/8/2023,Sea Wolf,404,F,1,No,Yes,Dave & Neosha assigned sample # 271
202306-1012-29746-YTRK-423,202306,1012,29746,YTRK,423,Emeryville,6/8/2023,Sea Wolf,368,M,1,No,Yes,Dave & Neosha assigned sample # 272
202306-1012-29746-YTRK-424,202306,1012,29746,YTRK,424,Emeryville,6/8/2023,Sea Wolf,399,F,1,No,Yes,Dave & Neosha assigned sample # 273
202306-1012-29746-YTRK-425,202306,1012,29746,YTRK,425,Emeryville,6/8/2023,Sea Wolf,422,F,1,No,Yes,Dave & Neosha assigned sample # 274
202306-1012-29746-YTRK-426,202306,1012,29746,YTRK,426,Emeryville,6/8/2023,Sea Wolf,352,F,0,No,Yes,Dave & Neosha assigned sample # 275
202306-1012-29746-YTRK-427,202306,1012,29746,YTRK,427,Emeryville,6/8/2023,Sea Wolf,391,M,1,No,Yes,Dave & Neosha assigned sample # 276
202306-1012-29746-YTRK-428,202306,1012,29746,YTRK,428,Emeryville,6/8/2023,Sea Wolf,399,M,1,No,Yes,Dave & Neosha assigned sample # 277
202306-1012-29746-YTRK-429,202306,1012,29746,YTRK,429,Emeryville,6/8/2023,Sea Wolf,376,M,1,No,Yes,Dave & Neosha assigned sample # 278
202306-1012-29746-YTRK-430,202306,1012,29746,YTRK,430,Emeryville,6/8/2023,Sea Wolf,402,M,1,No,Yes,Dave & Neosha assigned sample # 279
202306-1012-29746-YTRK-431,202306,1012,29746,YTRK,431,Emeryville,6/16/2023,Sea Wolf,400,F,1,No,Yes,Dave & Neosha assigned sample # 280
202306-1012-29746-YTRK-432,202306,1012,29746,YTRK,432,Emeryville,6/16/2023,Sea Wolf,392,M,1,No,Yes,Dave & Neosha assigned sample # 281
202306-1012-29746-YTRK-433,202306,1012,29746,YTRK,433,Emeryville,6/16/2023,Sea Wolf,377,F,1,No,Yes,Dave & Neosha assigned sample # 282
202306-1012-29746-YTRK-434,202306,1012,29746,YTRK,434,Emeryville,6/16/2023,Sea Wolf,415,M,1,No,Yes,"Dave & Neosha assigned sample # 283, ripe running testes"
202306-1012-29746-YTRK-435,202306,1012,29746,YTRK,435,Emeryville,6/16/2023,Sea Wolf,398,M,1,No,Yes,"Dave & Neosha assigned sample # 284, ripe running testes"
202306-1012-29746-YTRK-436,202306,1012,29746,YTRK,436,Emeryville,6/16/2023,Sea Wolf,322,F,0,No,Yes,Dave & Neosha assigned sample # 285
202306-1012-29746-GSPT-437,202306,1012,29746,GSPT,437,Emeryville,6/16/2023,Sea Wolf,315,M,1,No,Yes,Dave & Neosha assigned sample # 286
202306-1012-29746-GSPT-438,202306,1012,29746,GSPT,438,Emeryville,6/16/2023,Sea Wolf,255,M,0,No,Yes,Dave & Neosha assigned sample # 287
202306-1012-29746-GSPT-439,202306,1012,29746,GSPT,439,Emeryville,6/16/2023,Sea Wolf,236,F,0,No,Yes,Dave & Neosha assigned sample # 288
202306-1012-29746-GSPT-440,202306,1012,29746,GSPT,440,Emeryville,6/16/2023,Sea Wolf,294,M,1,No,Yes,Dave & Neosha assigned sample # 289
202306-1012-29746-GSPT-441,202306,1012,29746,GSPT,441,Emeryville,6/16/2023,Sea Wolf,303,M,1,No,Yes,Dave & Neosha assigned sample # 290
202306-1012-29746-GSPT-442,202306,1012,29746,GSPT,442,Emeryville,6/16/2023,Sea Wolf,334,M,1,No,Yes,Dave & Neosha assigned sample # 291
202306-1012-29746-GSPT-443,202306,1012,29746,GSPT,443,Emeryville,6/16/2023,Sea Wolf,258,F,0,No,Yes,Dave & Neosha assigned sample # 292
202306-1012-29746-GSPT-444,202306,1012,29746,GSPT,444,Emeryville,6/16/2023,Sea Wolf,271,M,0,No,Yes,Dave & Neosha assigned sample # 293
202306-1012-29746-GSPT-445,202306,1012,29746,GSPT,445,Emeryville,6/16/2023,Sea Wolf,304,F,1,No,Yes,Dave & Neosha assigned sample # 294
202306-1012-29746-GSPT-446,202306,1012,29746,GSPT,446,Emeryville,6/16/2023,Sea Wolf,312,M,1,No,Yes,Dave & Neosha assigned sample # 295
202306-1012-29746-GSPT-447,202306,1012,29746,GSPT,447,Emeryville,6/16/2023,Sea Wolf,306,F,1,No,Yes,Dave & Neosha assigned sample # 296
202306-1012-29746-GSPT-448,202306,1012,29746,GSPT,448,Emeryville,6/16/2023,Sea Wolf,286,M,1,No,Yes,Dave & Neosha assigned sample # 297
202306-1012-29746-CNRY-449,202306,1012,29746,CNRY,449,Emeryville,6/16/2023,Sea Wolf,425,M,1,No,Yes,"Dave & Neosha assigned sample # 298, ripe running testes"
202306-1012-29746-CNRY-450,202306,1012,29746,CNRY,450,Emeryville,6/22/2023,Sea Wolf,436,F,1,No,Yes,Dave & Neosha assigned sample # 299
202306-1012-29746-CNRY-451,202306,1012,29746,CNRY,451,Emeryville,6/22/2023,Sea Wolf,465,M,1,No,Yes,"Dave & Neosha assigned sample # 300, ripe running testes"
202306-1012-29746-CNRY-452,202306,1012,29746,CNRY,452,Emeryville,6/22/2023,Sea Wolf,445,M,1,No,Yes,"Dave & Neosha assigned sample # 301, ripe running testes"
202306-1012-29746-CNRY-453,202306,1012,29746,CNRY,453,Emeryville,6/22/2023,Sea Wolf,360,M,1,No,Yes,Dave & Neosha assigned sample # 302
202306-1012-29746-CNRY-454,202306,1012,29746,CNRY,454,Emeryville,6/22/2023,Sea Wolf,440,F,1,No,Yes,Dave & Neosha assigned sample # 303
202306-1012-29746-CNRY-455,202306,1012,29746,CNRY,455,Emeryville,6/22/2023,Sea Wolf,448,M,1,No,Yes,"Dave & Neosha assigned sample # 304, ripe running testes"
202306-1012-29746-SPKL-456,202306,1012,29746,SPKL,456,Emeryville,6/22/2023,Sea Wolf,401,F,1,No,Yes,Dave & Neosha assigned sample # 305
202306-1012-29746-SPKL-457,202306,1012,29746,SPKL,457,Emeryville,6/22/2023,Sea Wolf,424,F,1,No,Yes,Dave & Neosha assigned sample # 306
202306-1012-29746-STAR-458,202306,1012,29746,STAR,458,Emeryville,6/22/2023,Sea Wolf,257,F,0,No,Yes,Dave & Neosha assigned sample # 307
202306-1012-29746-STAR-459,202306,1012,29746,STAR,459,Emeryville,6/22/2023,Sea Wolf,270,F,0,No,Yes,Dave & Neosha assigned sample # 308
202307-1012-28054-OLVE-460,202307,1012,28054,OLVE,460,Oxnard,7/13/2023,Mirage,459,F,1,No,Yes,Dave & Neosha assigned sample # 309
202307-1012-28054-OLVE-461,202307,1012,28054,OLVE,461,Oxnard,7/13/2023,Mirage,540,F,1,No,Yes,Dave & Neosha assigned sample # 310
202307-1012-28054-OLVE-462,202307,1012,28054,OLVE,462,Oxnard,7/13/2023,Mirage,418,M,1,No,Yes,Dave & Neosha assigned sample # 311
202307-1012-28054-OLVE-463,202307,1012,28054,OLVE,463,Oxnard,7/13/2023,Mirage,379,M,1,No,Yes,Dave & Neosha assigned sample # 312
202307-1012-28054-OLVE-464,202307,1012,28054,OLVE,464,Oxnard,7/13/2023,Mirage,325,M,0,No,Yes,Dave & Neosha assigned sample # 313
202307-1012-28054-OLVE-465,202307,1012,28054,OLVE,465,Oxnard,7/13/2023,Mirage,453,F,1,No,Yes,Dave & Neosha assigned sample # 314
202307-1012-28054-OLVE-466,202307,1012,28054,OLVE,466,Oxnard,7/13/2023,Mirage,460,F,1,No,Yes,Dave & Neosha assigned sample # 315
202307-1012-28054-OLVE-467,202307,1012,28054,OLVE,467,Oxnard,7/13/2023,Mirage,302,F,0,No,Yes,Dave & Neosha assigned sample # 316
202307-1012-28054-OLVE-468,202307,1012,28054,OLVE,468,Oxnard,7/13/2023,Mirage,395,M,1,No,Yes,Dave & Neosha assigned sample # 317
202307-1012-28054-OLVE-469,202307,1012,28054,OLVE,469,Oxnard,7/13/2023,Mirage,394,M,1,No,Yes,Dave & Neosha assigned sample # 318
202307-1012-28054-OLVE-470,202307,1012,28054,OLVE,470,Oxnard,7/13/2023,Mirage,438,M,1,No,Yes,Dave & Neosha assigned sample # 319
202307-1012-28054-OLVE-471,202307,1012,28054,OLVE,471,Oxnard,7/13/2023,Mirage,365,M,1,No,Yes,Dave & Neosha assigned sample # 320
202307-1012-28054-COPP-472,202307,1012,28054,COPP,472,Oxnard,7/13/2023,Mirage,419,M,1,No,Yes,Dave & Neosha assigned sample # 321
202307-1012-28054-COPP-473,202307,1012,28054,COPP,473,Oxnard,7/13/2023,Mirage,385,M,1,No,Yes,Dave & Neosha assigned sample # 322
202307-1012-28054-COPP-474,202307,1012,28054,COPP,474,Oxnard,7/13/2023,Mirage,404,F,1,No,Yes,Dave & Neosha assigned sample # 323
202307-1012-28054-COPP-475,202307,1012,28054,COPP,475,Oxnard,7/13/2023,Mirage,370,F,1,No,Yes,Dave & Neosha assigned sample # 324
